erlang_index,erlang,general_blocking,BBP,Total_current_utilization,Blocked_by_XT,Ruta_mas_larga,tiempo_transcurrido,conexiones_exitosas,Max_XT_for_modulation_16QAM,Max_XT_for_modulation_8QAM,Max_XT_for_modulation_QPSK,Max_XT_for_modulation_BPSK,conexiones_exitosas_con_16QAM,conexiones_exitosas_con_8QAM,conexiones_exitosas_con_QPSK,conexiones_exitosas_con_BPSK,modulaciones_usadas_en_banda_E_con_16QAM,modulaciones_usadas_en_banda_E_con_8QAM,modulaciones_usadas_en_banda_E_con_QPSK,modulaciones_usadas_en_banda_E_con_BPSK,modulaciones_usadas_en_banda_S_con_16QAM,modulaciones_usadas_en_banda_S_con_8QAM,modulaciones_usadas_en_banda_S_con_QPSK,modulaciones_usadas_en_banda_S_con_BPSK,modulaciones_usadas_en_banda_L_con_16QAM,modulaciones_usadas_en_banda_L_con_8QAM,modulaciones_usadas_en_banda_L_con_QPSK,modulaciones_usadas_en_banda_L_con_BPSK,modulaciones_usadas_en_banda_C_con_16QAM,modulaciones_usadas_en_banda_C_con_8QAM,modulaciones_usadas_en_banda_C_con_QPSK,modulaciones_usadas_en_banda_C_con_BPSK
61,61000,0.194599,0.529829,0.683339,0,1388,4.05848e+06,805402,-25.0158,-22.4622,-99,-99,796371,9031,0,0,0,0,0,0,0,0,0,0,435428,5618,0,0,360943,3413,0,0
62,62000,0.1988,0.537359,0.686883,0,1388,3.80761e+06,801201,-25.0158,-22.4622,-99,-99,791743,9458,0,0,0,0,0,0,0,0,0,0,434612,5931,0,0,357131,3527,0,0
63,63000,0.201192,0.542066,0.686914,0,1388,3.88542e+06,798809,-25.0158,-22.4622,-99,-99,789361,9448,0,0,0,0,0,0,0,0,0,0,433427,6143,0,0,355934,3305,0,0
64,64000,0.204402,0.547692,0.691841,0,1388,3.9422e+06,795599,-25.0158,-22.6229,-99,-99,786204,9395,0,0,0,0,0,0,0,0,0,0,434288,5866,0,0,351916,3529,0,0
65,65000,0.207324,0.551769,0.693318,0,1388,4.04746e+06,792677,-25.0158,-22.6229,-99,-99,783073,9604,0,0,0,0,0,0,0,0,0,0,431311,6165,0,0,351762,3439,0,0
66,66000,0.209049,0.554754,0.696196,0,1388,4.18028e+06,790952,-25.0158,-22.6262,-99,-99,781419,9533,0,0,0,0,0,0,0,0,0,0,429959,6025,0,0,351460,3508,0,0
67,67000,0.212903,0.561714,0.699979,0,1388,4.10004e+06,787098,-25.0158,-22.4622,-99,-99,777609,9489,0,0,0,0,0,0,0,0,0,0,429840,5925,0,0,347769,3564,0,0
68,68000,0.216,0.566847,0.701397,0,1388,4.47397e+06,784001,-25.0158,-22.6229,-99,-99,774182,9819,0,0,0,0,0,0,0,0,0,0,429798,6379,0,0,344384,3440,0,0
69,69000,0.2191,0.571763,0.703478,0,1388,4.30841e+06,780901,-25.0158,-22.6229,-99,-99,771288,9613,0,0,0,0,0,0,0,0,0,0,427782,5966,0,0,343506,3647,0,0
70,70000,0.22143,0.57531,0.703974,0,1388,4.47919e+06,778571,-25.01,-22.6229,-99,-99,768818,9753,0,0,0,0,0,0,0,0,0,0,426952,6139,0,0,341866,3614,0,0
71,71000,0.224243,0.579845,0.706883,0,1388,4.84242e+06,775758,-25.0158,-22.6229,-99,-99,766298,9460,0,0,0,0,0,0,0,0,0,0,425119,5983,0,0,341179,3477,0,0
72,72000,0.226791,0.583724,0.709587,0,1388,4.58435e+06,773210,-25.0158,-22.6229,-99,-99,763708,9502,0,0,0,0,0,0,0,0,0,0,424177,5995,0,0,339531,3507,0,0
73,73000,0.229023,0.587082,0.713221,0,1388,4.739e+06,770978,-25.0158,-22.583,-99,-99,761696,9282,0,0,0,0,0,0,0,0,0,0,424353,5888,0,0,337343,3394,0,0
74,74000,0.231661,0.591467,0.718883,0,1388,4.66785e+06,768340,-25.0158,-22.6262,-99,-99,758745,9595,0,0,0,0,0,0,0,0,0,0,424400,6051,0,0,334345,3544,0,0
75,75000,0.234687,0.59631,0.715707,0,1388,4.69489e+06,765314,-25.0158,-22.583,-99,-99,755599,9715,0,0,0,0,0,0,0,0,0,0,421771,6236,0,0,333828,3479,0,0
76,76000,0.237259,0.600584,0.721304,0,1388,4.46808e+06,762742,-25.0158,-22.583,-99,-99,753071,9671,0,0,0,0,0,0,0,0,0,0,421687,6036,0,0,331384,3635,0,0
77,77000,0.239608,0.604644,0.722791,13,1388,4.87959e+06,760393,-25.0158,-22.6229,-99,-99,750876,9517,0,0,0,0,0,0,0,0,0,0,421292,6056,0,0,329584,3461,0,0
78,78000,0.242534,0.607726,0.723727,0,1388,5.13854e+06,757467,-25.0158,-22.4622,-99,-99,747625,9842,0,0,0,0,0,0,0,0,0,0,418786,6310,0,0,328839,3532,0,0
79,79000,0.244952,0.611938,0.724657,0,1388,4.83956e+06,755049,-25.0158,-22.583,-99,-99,745207,9842,0,0,0,0,0,0,0,0,0,0,419133,6244,0,0,326074,3598,0,0
80,80000,0.2476,0.6165,0.727451,0,1388,5.15103e+06,752401,-25.0158,-22.5434,-99,-99,742546,9855,0,0,0,0,0,0,0,0,0,0,418213,6130,0,0,324333,3725,0,0
81,81000,0.249545,0.619029,0.731016,0,1388,5.37695e+06,750456,-25.0158,-22.583,-99,-99,740336,10120,0,0,0,0,0,0,0,0,0,0,415789,6311,0,0,324547,3809,0,0
82,82000,0.252121,0.623225,0.731293,0,1388,5.23742e+06,747880,-25.0158,-22.583,-99,-99,737810,10070,0,0,0,0,0,0,0,0,0,0,416116,6021,0,0,321694,4049,0,0
83,83000,0.253679,0.62382,0.736359,0,1388,5.35316e+06,746322,-25.0158,-22.583,-99,-99,735831,10491,0,0,0,0,0,0,0,0,0,0,413417,6409,0,0,322414,4082,0,0
84,84000,0.256554,0.627952,0.738013,0,1388,4.91801e+06,743447,-25.0158,-22.4622,-99,-99,733375,10072,0,0,0,0,0,0,0,0,0,0,412894,5958,0,0,320481,4114,0,0
85,85000,0.259352,0.632502,0.74061,27,1388,5.21999e+06,740649,-25.0158,-22.583,-99,-99,730351,10298,0,0,0,0,0,0,0,0,0,0,411133,6302,0,0,319218,3996,0,0
86,86000,0.261877,0.635817,0.744313,0,1388,5.54409e+06,738124,-25.0158,-22.583,-99,-99,727675,10449,0,0,0,0,0,0,0,0,0,0,410109,6305,0,0,317566,4144,0,0
87,87000,0.263992,0.638526,0.744761,0,1388,5.56172e+06,736009,-25.0158,-22.583,-99,-99,725507,10502,0,0,0,0,0,0,0,0,0,0,410392,6484,0,0,315115,4018,0,0
88,88000,0.26617,0.641949,0.746061,0,1388,5.68503e+06,733831,-25.0158,-22.4622,-99,-99,723720,10111,0,0,0,0,0,0,0,0,0,0,408556,6226,0,0,315164,3885,0,0
89,89000,0.267906,0.642888,0.7475,0,1388,6.11807e+06,732095,-25.0158,-22.583,-99,-99,721473,10622,0,0,0,0,0,0,0,0,0,0,407340,6556,0,0,314133,4066,0,0
90,90000,0.271036,0.647726,0.749851,0,1388,6.13218e+06,728965,-25.0158,-22.583,-99,-99,718631,10334,0,0,0,0,0,0,0,0,0,0,404325,6268,0,0,314306,4066,0,0
91,91000,0.27297,0.650608,0.750274,0,1388,6.0526e+06,727031,-25.0158,-22.583,-99,-99,716878,10153,0,0,0,0,0,0,0,0,0,0,403103,6082,0,0,313775,4071,0,0
92,92000,0.275345,0.653838,0.75292,0,1388,6.29342e+06,724656,-25.0158,-22.583,-99,-99,714460,10196,0,0,0,0,0,0,0,0,0,0,401770,6016,0,0,312690,4180,0,0
93,93000,0.277577,0.655961,0.75527,0,1388,6.49591e+06,722424,-25.0158,-22.583,-99,-99,712446,9978,0,0,0,0,0,0,0,0,0,0,399733,5938,0,0,312713,4040,0,0
94,94000,0.279148,0.656841,0.75974,0,1388,6.22168e+06,720853,-25.0158,-22.583,-99,-99,710760,10093,0,0,0,0,0,0,0,0,0,0,397895,6006,0,0,312865,4087,0,0
95,95000,0.282047,0.661643,0.759556,0,1388,5.84756e+06,717954,-25.0158,-22.6229,-99,-99,708011,9943,0,0,0,0,0,0,0,0,0,0,397580,6015,0,0,310431,3928,0,0
96,96000,0.283872,0.663322,0.76181,0,1388,6.01694e+06,716129,-25.0158,-22.583,-99,-99,706155,9974,0,0,0,0,0,0,0,0,0,0,395696,6085,0,0,310459,3889,0,0
97,97000,0.285919,0.664791,0.764757,0,1388,6.02487e+06,714082,-25.0158,-22.583,-99,-99,704231,9851,0,0,0,0,0,0,0,0,0,0,394397,5936,0,0,309834,3915,0,0
98,98000,0.287722,0.667224,0.766571,0,1463,6.10239e+06,712279,-25.0158,-22.4622,-99,-99,702596,9683,0,0,0,0,0,0,0,0,0,0,392877,5719,0,0,309719,3964,0,0
99,99000,0.290431,0.670164,0.766397,0,1463,6.01447e+06,709570,-25.0158,-22.583,-99,-99,699720,9850,0,0,0,0,0,0,0,0,0,0,391730,5944,0,0,307990,3906,0,0
100,100000,0.292019,0.672536,0.769026,0,1463,6.41902e+06,707982,-25.0158,-22.4622,-99,-99,697975,10007,0,0,0,0,0,0,0,0,0,0,390644,5972,0,0,307331,4035,0,0
